"","id","text"
"17898_0.txt",401,"I stumbled across this on late night TV and found myself laughing...a lot. A shining example of the uplifting wartime movie genre. Diana Lynn and Betty Hutton are great. All have perfect comedic timing proving ensemble cast concept is a timeless strategy. The lamb stew gag became a standing joke for along time amongst my crowd for years."
"25986_0.txt",402,"More acutely than I've experienced in a long time, this film captures the process of personality inheritance within families. The interaction/influence between Bernard and Walt is almost painful to watch at times, but it's completely rich. Beyond just that father/son dynamic, the story is so poignant without ever getting sappy - a true accomplishment for a family drama involving divorce. Nothing hits you over the head. Nothing seems too forced. While there's plenty of confusion, discomfort, and alienation, a sense of love shines through, and I couldn't help but get attached to all of the characters. I recommend this film unconditionally."
"32050_0.txt",403,"I must say I was not expecting to like this movie but I did. My husband buys low budget films all the time and I don't like them. I was busy on my pc and halfway through the movie became drawn into it. The end was the best, it actually struck a cord with me. No other film has spoken to me in this way. It has helped me to feel comfortable in my space of being an educated-accomplished-determined at-home-mom. My biggest critique is that the film does seem incredibly slow at moments, and some of the actors were not good. Boris was great of course! Overall its soo worth sitting through for all you educated broke entrepreneur spirit filled moms out there waiting for your big break and not existing fully in the moment. Good soundtrack. Yellow Teeth. People with an older baby that can't change a diaper. Close shots. Great story. Real people. Excellent message."
"1836_0.txt",404,"I saw this in the video store last night and the cover stated that this is the movie that influenced Tarantino's Kill Bill. After watching the film I think that the only way this could have influenced Tarantino is if he watched it and then said ""this is terrible, I bet I can do this a million times better"" and then did it a million times better.<br /><br />I can't believe how high this movie is rated. Of course there's no accounting for taste and everyone has his/her own opinion but this is not a movie that should be rated 8.3/10. I give this movie 2 out of 10, only because there are worst movies out there.<br /><br />It is clear I did not like this movie. People are talking about great direction and editing, good cinematography techniques and stuff like that. They must have seen a different movie because I didn't see anything like that. In most of the scenes the camera was out of focus, the picture was blurry and whenever a handheld camera was used I felt like I was in a boat in the ocean in the middle of a violent storm (ok I'm exaggerating but you get the idea). My eyes actually hurt at some point.<br /><br />Now about the story<br /><br />**********WARNING - SPOILERS ************<br /><br />The story wasn't bad, especially the whole inner confrontation part, but it still left a lot to be desired. And the fact that there are some major holes in the script doesn't help either. Basically the story goes like this. 3 men and a woman murder a young woman's husband an then take her and torture and rape her for three days. One of them takes the woman with him and after a while she kills him for what he had done to her. She then sets out to kill the rest of the gang but is arrested and sent to prison. In prison she gives birth to a girl and we learn from the start that this girl only exists to avenge her mother. The girl begins training to be able to get revenge and after 20 years she sets out to find and kill the 3 remaining people that wronged her mother. <br /><br />The first man Lady Snowblood kills is one of the 3 villains she has devoted her life to killing. Wait, no, he is just a gang leader whith no connection to the story whatsoever that just happens to be there. As she kills him she says that this is his punishment for the crimes he commited against people. So she is a vigilante out to punish criminals? But from that point onward everything we see suggests that her sole purpose is the punishment of the people that wronged her mother. Her whole life is devoted to this. So her first kill has no purpose and is totally out of place. Maybe they just needed one more action scene.<br /><br />In search of the villains, she goes to a village in order to ask the village head about the whereabouts of the 3 people she is looking for. As soon as he says he probably can't help her she starts begging(!!!). Ok, maybe this is supposed to show her softer side but, in my opinion, a woman who is portrayed as a demon, not belonging to this world, and has devoted her whole life into becoming a killing machine in order to get her revenge, wouldn't beg in such a manner. Anyway, he finally agrees to help her.<br /><br />So they find the first of the three and after Lady Snowblood saves his life she kills him herself. He has a daughter who, of course, wants revenge too. But this won't be dealt with till the very end. Then they locate the second villain but Lady Snowblood finds out that he has died and won't be able to kill him herself. She takes it out on his grave but this is noticed by a man who was there and he starts searching for her to find out what was this all about. When he confronts her it turns out he is the owner of a local newspaper and wants to write her story but she tells him to forget it and leave her alone.<br /><br />Surprisingly, the next scene shows us the newspaper being printed with details of Lady Snowblood's quest. How did he find out? Well, he probably read the script. Actually people close to the heroine give him the story in order to set a trap for the last remaining villain - the woman. They explain to lady Snowblood that they know this newspaper man well and trust him. In fact they know him for more than 10 years, yet nobody knows that he is the son of the second villain that is supposed to be dead. I guess they know him really well.<br /><br />Anyway, the trap works and the woman that they are searching for comes out of hiding. Lady Snowblood tries to kill her, she escapes, and while searching for her they find her hanging from the ceiling. So it seems revenge has been exacted but soon after we find out that the second villain who was supposed to be dead is actually alive. He goes to the newspaper man - who turns out to be his son - to tell him just that: that he is alive. Well that isn't a big surprise - it could not be any other way if Lady Snowblood is to fulfill her life's purpose - what is a big surprise is that a man who staged his own death and knows there is a woman out to get him just comes out of hiding to inform a man, who is obviously close to his enemy, that he is alive. He even tells him where he lives so that they don't waste time searching for him. <br /><br />Then we go to the grand finale where the newspaper man sacrifices himself for Lady Snowblood to kill his father. And as Lady Snowblood leaves the building the first villain's daughter appears out of nowhere (how on earth did she know where to find her?) and kills her. THE END.<br /><br />Throughout the movie characters which seemingly played a big part in the heroine's life just pop up out of nowhere (like the lady who trained Lady Snowblood to be a thief) and are as easily dismissed seconds later. And the worst part of it is than even the action scenes weren't any good. Short, void of any special skill, just plain boring. And Lady Snowblood doesn't convince that she is able to handle a sword - let alone be a killing machine. <br /><br />This is the first time I feel compelled to write so many bad things about a movie. I usually try to find redeeming qualities in just about any movie I watch but this one has close to none. In short, avoid this movie. I'm certain there are much better movies with the same theme out there (come to think of it ANY movie with a similar theme is bound to be better than this one)."
"49039_0.txt",405,"I really hate this film, which is something I have never said about any other movie. I was ready to walk out on this film within the first 5 minutes. The only reason I didn't was because I had already handed over my hard earned money to see it. The story was complete rubbish, a mix of tired and unfunny spoofs of other films. Poor acting and casting decisions as well as some really bad jokes. If any film was going to kill off the spoof genre, this was going to be it. It is a great shame, because Leslie Nielsen has made some great films, none better that Flying High(Airplane) and The Naked Gun. There are no redeeming features in this movie at all so if you see it on a shelf in a video store, do yourself a favour and keep walking."
"20156_0.txt",406,"Oh my gosh, I loved this movie. I highly recommend that everyone see it. It was absolutely wonderful. I plan to add it to my collection of videos. It was truly inspiring, heartfelt, moving, emotional, and clean. Definitely a movie worth watching with friends, family or just by yourself. It certainly sends out a true message of hope & love for all of mankind. That everyone and anyone can experience the true ultimate gift. I know it will touch the heart of all who watch it and give hope to everyone out their that a persons heart can really change when love, which is given to us by God because He first loved us, is practiced and felt in our lives. I thank God for His ultimate sacrifice and His free gift of salvation. I hope one day all with understand God love and how powerful it truly is in ones life. God Bless."
"4040_0.txt",407,"I can't believe this isn't in the top 50 thrillers of all time. Die Hard is a big budget action movie, with sophistication. Alan Rickman, who plays the film's German uber-baddie, really controls the part and brings in some blunt wit. Die Hard is the best and probably most violent of the trilogy. Endlessly entertaining and effortlessly rewatchable, Die Hard is a classic. 8.2 out of 10."
"865_0.txt",408,"Being a fan of cyberflics like Hackers and The Net, and having a thing for movies based on Tom Clancy novels, I thought this movie was sure to be a winner. Too bad it turned out to be one of the worst movies I have ever seen; the kind that gives me a new-found respect for movies that I thought were bad before. Seriously. This movie is quite possibly the worst movie ever.<br /><br />Where do I start? Let's go with plot. It's unbelievably boring, from start to finish. Not only that, but it's hopelessly confusing, with new characters being introduced every 2 seconds, so you can't keep all of them straight. Plus, the plot is so unrealistic and cheezy, I found myself frequently rolling my eyes. The endless baricade of cliches doesn't help any. I could guess what was coming next at almost every part of the movie.<br /><br />The acting was just plain awful. Everyone did a terrible job of portraying emotions, or lack thereof. It was often hard to tell if they were even trying to do a good job.<br /><br />I wanted to kick the man in charge of filming the movie nearly every other scene. Nearly 75% of the movie is shot with what appears to be an 8mm videocamera rather than movie film. This is probably the biggest mistake, as it only adds to the shoddy atmosphere, making it look like a home movie rather than a commercial production.<br /><br />I never turn off a movie before it is finished, even if it is really bad. This is because there is always the possibility that the movie will suddenly get good, and I fall in love with it (which has happened before quite a few times). Actually, the final action scene was almost half-good. However, it was too little, too late. If the producers of this film expected one semi-decent scene to make up for 3 hours of crap, they are utterly mistaken.<br /><br />Fortunately, some good things can come from this movie. It makes a nifty doorstop, paperweight, and doggy chew toy.<br /><br />I recommend this movie to.. absolutely no one. If you come across a Netforce tape, drop it onto the floor and smash it by jumping on it repeatedly. Afterwards, be sure to grind your heel into it.<br /><br />I give this movie a 1 out of 10."
"25882_0.txt",409,"This was a great special. It is similar to The Muppet Show, since it took place at the same theater, but all of the segments had to do with movies, there were two guest stars instead of one (only a small number of Muppet Show episodes had multiple guests, and those were either married celebrity couples or special groups of entertainers), and there didn't seem to be any backstage plot.<br /><br />This was made in 1981, around the time that The Muppet Show was ending, and it seems to be a promotion for The great Muppet Caper disguised as a regular special, as it features three clips from The Great Muppet Caper as well as a new version of the song Hey, a Movie! However, it is really good.<br /><br />Dudley Moore and Lily Tomlin are the guest stars, and some of the segments include a medley of Wizard of Oz songs (Long before The Muppets Wizard of Oz) with Miss Piggy as Dorthy, Scooter as the Scarecrow, Gonzo as The Tin Man, Fozzie as The Cowardly Lion, and Foo Foo as Toto. There is also a Casablanca parody with Kermit and Miss Piggy, a Tarzan parody with Gonzo and Lily Tomplin, a Muppet version of The Three Muskateers (with Gonzo, Scooter, and Link Hogthrob), and a foreign film translated by Sam The Eagle and starring The Swedish Chef and Beaker.<br /><br />All in all, a great special, and I sure hope that it becomes available on DVD some day."
"41025_0.txt",410,"True story: before watching this film, one thing lead to another and I ended up dropping the disk down the toilet. Naturally, I wasn't pleased and after drying it out, I hoped it would still work. As it happens, it did work; but ironically, it turns out that down the bog was actually the best place for it. Needless to say, The Devil's Rain is an atrociously terrible slice of Satanism that isn't even saved by some extremely trashy 'melting' scenes. The plot actually isn't that bad - at least not by trash flick standards - but it's not well used and the resulting film feels messy and like it could have been so much more. The plot focuses on a group of Satan worshippers who have the power to call for rain, which melts people. The leader of this group is a man named Jonathan Corbis. He spends all his free time looking for an old book stolen by the Preston family. After tracking down the family and killing the father (with his rain), Corbin focuses his attention on the son, Mark Preston.<br /><br />The most surprising thing about this film is the cast. The Devil's Rain features a handful of performances from good, established performers...and it kind of makes you wonder what they were thinking when they signed up. Ernest Borgnine stands out the most in his role as Jonathan Corbis, but it's for all the wrong reasons. Borgnine is pure ham as the leader of the Satanic cult, and ends up looking silly with goat horns at the end! William Shatner also makes an appearance as the good guy and the rest of the cast is filled out by the likes of Tom Skerritt, Ida Lupino and John Travolta, in a small early role. The film is fairly gory and doesn't hold back with the melting scenes; but it all feels very silly and therefore doesn't make much an impact. The fact that the scenes where people aren't melting are boring doesn't exactly help things either. The plot is barely given any weight, and the tagline's claim of 'Absolutely the most incredible ending of any motion picture' seems only to be referring to Borgnine looking like a fool! Overall, this might appeal to some people...but it didn't do anything for me!"
"39240_0.txt",411,"Raoul Walsh does his usual yeoman-like job of directing this mediocre Western with Joel McRae as an outlaw trying to make one last big haul by robbing a train, Dorothy Malone as the young woman he thinks he loves, and Virginia Mayo as the girl who is, as he finally realizes, made for him.<br /><br />Walsh also directed the original story, ""High Sierra"", with Humphrey Bogart, Joan Leslie, and Ida Lupino in the same roles. ""Colorado Territory"" absconds with the story but leaves John Huston's felicitous script behind as scraps.<br /><br />Walsh has never directed a dull film, and this isn't dull. What it is, is simple minded. All of the subtlety and ambiguity that made the original so fine, so artful, is discarded and instead the characters and their motives are simplified to the extent that any particularly aware third-grader can grasp them.<br /><br />What I mean is -- how should I put this? Maybe I can make the point by giving an example. In ""High Sierra"", Bogart meets a simple, kind old man with a crippled grand-daughter who needs an operation. That's the teen-aged Joan Leslie we're talking about, and, man, she looks good, though rendered sullen by her disability. Bogart comes into some loot and gives much of it to Joan Leslie's family so that she can have her operation. Meanwhile, he falls in with Ida Lupino, a whore who has been kicked around, loves Bogart, and will do anything for him. Before adopting Lupino, Bogart tells her that there's no place in his life for her. (He's thinking of settling down with Joan Leslie once she's fixed up.) Leslie's operation is a success and from her recovery bed she showers Bogart with gratitude -- but not love, as she explains to Grampa. On his next visit, Bogart finds her drinking and jitterbugging frenetically with a boyfriend. Leslie is still grateful to Bogart but she rejects his possessiveness, and he leaves her forever with Ida Lupino. Huston and Walsh fill these scenes with love, ambiguity, a frantic hope and a hopeless remorse.<br /><br />In the remake, the Joan Leslie figure, Dorothy Malone, has nothing wrong with her except that she is greedy and treacherous. Although McRae gives the family enough money to start their farm, Malone tries to alert the sheriff to MacRae's presence in order to collect the twenty-thousand-dollar reward. The Ida Lupino character, Virginia Mayo, actually has to have a physical fight with Malone to keep her from rushing out the door. There is no ambiguity, no sense of real life. Malone is not a nice, if slightly empty-headed girl, who wants to just enjoy her new freedom. She's a bad girl.<br /><br />""Colorado Territory"" is miscast, as well. Joel McRae is a good light comedian or light action star -- a nice guy. He's not the tough ex-con that Bogart was. And Virginia Mayo is supposed to be part Pueblo Indian, though she looks about as Indian as Jean Harlow, the heavy makeup notwithstanding. One of the most touching (because grounded) elements of the original is that Bogart had to give up the vivacious young Joan Leslie for the older, husky, used, and rather plain Ida Lupino. In the remake, the succulent Virginia Mayo of 1949 could give Dorothy Malone a run for her money any day. It's like a high-schooler having to give up his romance with the head of the girl's cheer-leading squad for the love of the Prom Queen. There's not much of a sense of loss.<br /><br />I've picked out just one set of relationships to compare, but any viewer could easily spot a dozen more in which the original is superior to the remake. (Humphrey Bogart, describing what a Tommy gun sounds like, taps his finger three times on the desk and says, ""Tap tap tap. That's all."" Nothing like that here.) Nice location shooting, but if you want to see a movie made for adult sensibilities, rent the original. This remake is pretty watered down."
"9832_0.txt",412,"I always love it when a few angry wanna be filmmakers jump on IMDb and critique other people's work. Sure, everyone is entitled to their opinion, but when you COMPLETELY MISS THE JOKE, the joke is actually on YOU. What part of hot college chicks from another planet led you to believe this was going to be Schindler's List?! Obviously, the people who made this movie meant it to be goofy (DUH!). Too bad you can't lighten up and just enjoy the silly film that it was clearly made to be. It's entertainment. Mindless fun. Stop taking yourselves so seriously. And if you think you could do better-- move out to LA and make your movie instead of working at the Grab and Gulp."
"21744_0.txt",413,"Australian filmmaker Elissa Down's THE BLACK BALLOON is a thoughtful film, down to earth with no apology in depicting a close-knit family of four (Toni Collette as Mom who is pregnant with a fifth member coming, Erik Thomson as Dad whose army life demanded constant moving, and two teenage sons: Luke Ford as Charlie the autistic one who is older in age but not in behavior, and Rhys Wakefield as baby-face Thomas in his uneasy growing teen period) - taking on living with autistic challenges everyday (sometimes by the moment).<br /><br />It is a coming of age story revolving around 17-year old Thomas, how he deals with the people around him: his brother Charlie, Mom and Dad, schoolmates, new friends and neighbors. There is more than meets the eye. Thomas seems to be battling inner conflicts, dilemmas he's reluctant to confront: ""Will Charlie ever be normal?"" he asked. ""Charlie is not my problem,"" he shouted. Mom and Dad are both very patient and tolerant. The family's togetherness is very much held by a determined mother (again, brilliantly portrayed by Toni Collette) that would not 'give up' on her eldest, and Charlie is treated just like any child having his (normal) tantrums and (unpredictable) antics. As the film progresses, we feel for Thomas' frustration with Charlie, and welcome the relief of his delights with popular girl at school, Jackie (Gemma Ward gave an endearing portrayal) who has no problem hanging out with both Thomas and Charlie. She (from a single-Dad family) accepted Charlie with equal normalcy and seemed to fit into Thomas' family rather well.<br /><br />Like any family life, there are turn of events: Mom has to be 'confined to bed' at the hospital prior to birth of baby, so Dad and Thomas are left with the charge to handling Charlie's day to day needs - a learning curve that Thomas didn't expect. Through the ups and downs (Thomas' driving lesson with Dad in his car, Thomas' birthday family celebration 'blow out' with Jackie present), anguish and laughter (yes, that happens, if only we can laugh it off and let go more often), a new family member did arrive, and at Charlie's school performance, Thomas had his coming of age challenges and came through understanding his brother Charlie more. Director Down spares us no 'mushy' sentiments or Hollywood 'feel good' pressures - she delivered a bold and assured script (co-written with Jimmy Jack, telling like it is from her personal experience with two autistic brothers) and gave us a film we can appreciate the possible family warmth that can be steadfastly generated in challenging circumstances. ""The Black Balloon"" has hardly the hint of a debut feature from a talented filmmaker to watch, Elissa Down. The casting of Luke Ford and Rhys Wakefield paired as the two brothers is a godsend, indeed. Convincing performances all round.<br /><br />Enjoy also the interesting opening credits: at the corner of your eyes, you could notice there are 'extraneous' words or obvious name labels of things within each frame, e.g., grass, sky, wall, jeans, fence - as the credits roll on. Ah, it's for the sake of Charlie, the autistic brother and the rest of the family, too."
"22217_0.txt",414,"Neither the prospect of eighty minutes of biting headwind nor snow showers has been able to keep me from the National Film Theatre over the three weeks so far of its Buster Keaton season, and every time the films have yet to disappoint: ""Battling Butler"" is no exception! I'd instantly give this a 9 if only I could justify it relative to the early scenes; despite the pitch of enthusiasm I'd reached by the end of the film, I'm still not quite sure in all fairness that I can.<br /><br />It definitely takes a while to get up to speed (at the start, I took the father to be a doctor giving his sickly son only three months to live!) and for the initial reel or so it depends largely on a single extended gag -- the elegant fop's complete unsuitability for an outdoor environment. Alfred's elaborate al-fresco living arrangements echo Keaton's trademark fascination with complicated contrivances, and there's one very typical bit of misdirection where we wait for the shotgun's recoil to knock Alfred backwards into the water, only for a somewhat different turn of events to prove his downfall; but this film doesn't come properly to life until its hero engages our sympathy as well as being a walking joke. In ""The General"", we engage with Johnnie Gray almost immediately -- in ""Battling Butler"", Alfred remained a cipher for me until the moment when he nervously rehearses ""Beatrice Faircatch""'s newspaper advice on making a proposal, with such an earnest air: it's funny, but it's also touching, and it's no coincidence that it is with his subsequent first steps towards standing on his own two feet -- tearing up and throwing aside the useless newspaper column -- that Alfred Butler may finally be said to have progressed beyond a simple one-dimensional character, and the film can really begin.<br /><br />From here on the picture becomes a Keaton classic, sweeping the hapless hero further and further from the cushioned normality of his life with a series of escalating and plausible coincidences. Ultimately the worm will turn, of course -- but not in the time and manner that we are expecting. And Keaton acts here not just with that famous face but with every line of his whole body: triumph, exhaustion, despair, apprehension, indignation, timidity, pugnacity... and finally, in the last scene, sublime confidence in his own skin, modelling a costume so incongruous that only Buster Keaton could carry it off with such genuine elegance! <br /><br />The scenes of Alfred's ordeal are hilarious and moving by degrees -- it's almost impossible to analyse Keaton's appeal. 'Sweet' is quite definitely the wrong word, as is 'lovable': Buster is no Little Tramp. 'Bittersweet' might be closer to the mark... or 'poignant'; the metaphor of the man who gets knocked down but keeps on trying has never been more apt. There is a brief vivid moment when Alfred, bewildered and worn out, turns his face aside into the arms of his second with such a hopeless little air that instead of a laugh, it raised a murmur of pity from the auditorium. But Keaton never allows himself to milk the audience for sympathy -- the best of his films may mingle laughter through tears, but he never falls into the trap of sentimentality.<br /><br />I'm not sure if this is among the best of Keaton's films... but it's certainly one of those I've ultimately enjoyed the most so far. I've changed my mind: I'll give it a 9 after all, and say I'm dropping a mark down instead from a 10! :-)"
"12970_0.txt",415,"I'm not kidding. This was a really funny, surprisingly thought-provoking movie. I had to watch it for work (yeah, really), and I thought it was well-shot, well-written, well-acted, and hilarious. The only thing I didn't like was the title. It didn't convey the singularity of the film as being a completely unexpected take on the rite of the bachelor party. I guess people who hated it missed the message -- yes, message. And the fat jokes and elderly jokes et cetera were tongue-in-cheek. Superficial characteristics are easy targets, and that is exactly the point of this movie. I'm wondering if some of these reviewers stopped watching before the end. Somehow, I kept watching because I had a sense that wherever this movie was going, it was not going in your average mindless direction. And it was a fun ride. I'm going to watch Eric Bernt more closely now."
"30958_0.txt",416,"A very good movie! First, the plot listed is incorrect. He does not escape from a prison in Alabama, but rather the state prison in Huntsville, Texas, (the author apparently got their ""Huntsvilles"" mixed up and assumed it was Alabama.) There is, in fact, a prison in Huntsville, TX, and the entire movie takes place in Texas & Mexico. A lot of action, albeit, the plot's outcome is apparent throughout. Still, this movie has an outstanding cast for a low-budget film and the original music by John Schneider is excellent. I would definitely recommend this to any fan of Kirk Douglas, John Schneider, or just your average action-movie-without-all-the-big-time-Hollywood-promotion stuff. I would say it is along the lines of movies such as ""Lone Wolf McQuade"", ""Hunter's Blood"", or ""Avenging Force"", all great movies without a lot of hype!"
"49041_0.txt",417,"Weird Al was funny as usual in the intro, but that was where the laughs ended. This movie tries to recapture the humor of Airplane and The Naked Gun, but fails miserably. It seems clear that the people who put this movie together did not even understand this type of humor.<br /><br /> In Airplane, the humor lies in taking logical steps from peculiar interpretations of events. ""Surely your joking"" ""I'm serious, and don't call me Shirley."" Now that's funny.<br /><br /> This movie, however, merely has gags without context."
"21811_0.txt",418,"An interesting look at a house of drughead punks/homeless types in late 1970s/early 80s Australia (someone said Melbourne eh? That'd figure...certainly wasn't Brisbane! :-) ) Kinda like the Sid and Nancy of Oz, including the bittersweet ending. Although it's been years since I saw this film, and it's not available anywhere in the States (although I did see a copy in a Sydney video rental place...anyone wanna sell me one?) I distinctly recall Michael Hutchence's gloomy smackhead character experiencing THE most realistic acid trip at a party I've ever seen on film (and trust me, that's sayin something). Pretty plot less, yes, but worth it just for that scene."
"18834_0.txt",419,"When I saw the advertisement in TVGuide for this animation it was touted as an original work by Randkin and Bass. It so happened that the original TV airing in '56 with Basil Rathbone in the lead was a fond memory, especially the music. The original show featured Rathbone as Scrooge and a great cast of 50's names including Vic Damone, Patrice Munsel, Johnny Desmond and many other talents. The re-make in the seventies featured some great personalities as well but did not have the charm of the original broadcast live on the Alcoa Theater. Hearing Rathbone sing was unique. The other talents speak for themselves. I guess I really objected to the claim that the '70s production was an original work. I guess they thought that the original was a faded memory. Perhaps, since it was live and there is no video or film of the original to keep. The songs are exactly the same as they were in the '56 production but without the same charm."
"45106_0.txt",420,"Lady In The Lake (3 out of 10)<br /><br />Phillip Marlowe movies marry us to the detective's point of view. He is in every scene, and we never see what happens behind his back. The Lady In The Lake takes this one step further. Here the camera itself is Marlowe. The majority of the movie is Marlowe's P.O.V. -- the camera shakes when he gets slapped around, and ""our"" eyes close when he kisses the girl. No Stedicam, of course, so the camerawork is pretty stiff, but not nearly as stiff as the acting.<br /><br />The Raymond Chandler plot is as good as you might expect, and I allowed myself to accept the gimmick; however, the acting is worse than I have ever seen in any A-movie of the studio system. Beyond horrible. Did the actors feel silly talking to the camera? <br /><br />Lila Leeds is stunning in her brief turn as a receptionist. If I had to be busted with pot, like Robert Mitchum, I'd do the perp walk with her any night."
"33115_0.txt",421,"I expected so much more from Mick Malloy and Glen Robbins. This movie was definitely a 'cringer'. The plot was thin, the humor was weak, immature and unchecked - like little boys laughing at their own jokes. As a woman I was offended, not so much by the lyrics themselves, but by the concept that women in general would be entertained by such rubbish. On the more positive side, I felt that 1980's style film clips were effective and realistic. I quite enjoyed the contemporary BoyTown film clips and would have appreciated lyrics with intelligent humor. The acting was good, filming effective. I would definitely not put this in the same class as The Dish, The Castle or Crackerjack."
"24788_0.txt",422,"Julie Delpy makes an impressive first work as a director in 2 Days in Paris,a great movie.The best thing about this movie is,no doubt,the screenplay because it makes very intelligent commentaries about the modern relationships and it also has brilliant dialogs.I would say this movie is a twist between Annie Hall and Before Sunset,because it has the intelligent humor of the first one and the brilliant dialogs from the second one.Delpy makes a pretty good performance but Adam Goldberg really surprised me.This actor made a perfect performance and he does not seem to be acting at all and I think that's the greatest achievement of any actor.The only fail I found on this movie is that some scenes are a little bit pretentious.2 Days in Paris is a brilliant movie I truly enjoyed.I totally recommend it."
"32396_0.txt",423,"Set in South Florida's world of models, pools, beaches, drugs, gangsters and nightclubs this is another stab at copying the success of Baywatch, but adding some sub-Miami Vice elements for that prime-time soap measure.<br /><br />It's also executive-produced by Jennifer Lopez, which explains why it looks like nothing more than one of her music videos. But despite virtually everyone on screen being stunningly good looking it's all fur coat and no knickers. Everyone is a hunk or a babe ready to flash the flesh, but nobody gets involved in anything remotely resembling a decent plot and the dialogue is flimsier than the thong bikinis some of the women wear. If that's all you need then tune in, but when it first aired in America, few did, and it ranked 152nd out of the 156 original series produced for network television in the 2005-06 season  and was then dropped after eight episodes.<br /><br />In LA last year I found myself on the beach where Baywatch was once filmed. It was 10am and few others were about so I ran along the sand in slow motion, just like 'The Hoff' used to do. Then I noticed that coming the other way was someone else doing exactly the same thing. We laughed, and (slowly) carried on our way. Baywatch might have been corny but it was a guilty pleasure loved by millions because it was light-hearted fun. South Beach will only have people running for the remote control, and almost certainly not in slow motion."
"39849_0.txt",424,"This movie is currently remembered for one scene...the infamous scene where one of the worst actors of all time spouts out the line ""GARBAGE DAY!"" and proceeds to shoot a man and let out horrible fake laughs. Though that scene is hilarious and all, this movie needs to be remembered for more. Eric Freeman, the film's lead actor, has created a monster, and his acting is so bad, perhaps it deserves to go down as worst ever. I've seen many films considered the worst, but never was the acting this unconvincing and bad. It must be seen to be believed.<br /><br />Ricky Caldwell (Eric Freeman) is in an insane asylum, but is let in to see a psychiatrist, Dr. Henry Bloom (James Newman). Ricky tells the Doc everything of his past, even events he wasn't present during and clearly would have no real way of knowing what happened. We learn about Ricky's brother, who the first film is about, then after half the movie flashing back to the first film, we get to know Ricky and how he became so psychotic. But after Ricky escapes from the room he's telling the story in, there's gonna' be trouble for whoever gets in his path.<br /><br />This movie is so full of plot holes it's ridiculous. Ricky flashes back to the first film in vivid details, and literally over 20 minutes of the film are just long scenes from the first movie. How he knows what happened to his brother makes no sense. In one scene he flashes back to when he was a newborn baby, because, of course, vivid memories are easy to keep for a baby. Even when his flashbacks are of new footage, they're still boring, and extremely poorly acted. Eric Freeman acts like he's a robot or something. His words come out in strange patterns, like he's trying to read the words for the first time off a teleprompter as he performs. It's really that bad.<br /><br />Ricky flashes back to the girl he loved. The writers didn't even try to give them any sort of connection. The first scene she's introduced, seconds later they're making love. They only speak in two scenes, and in neither scene does he show any sort of affection towards her.<br /><br />The climax of the film is also the last ten minutes, and the only part of the film that doesn't take place in the asylum or in flashback. And speaking of asylum, how did Ricky escape? He just walked out. That makes no sense. But anyways, back to the plot. When Ricky escapes he goes for the Mother Superior, who is supposed to be the same as in the first film, but now she looks completely different and resembles Two-Face from Batman. Ricky chases the Mother around her apartment, which happens to be 666 (These writers are geniuses). The Mother Superior is in a wheelchair! And then Ricky shouts ""Moooooo!"". Possibly this line was meant to be Boooo, but he clearly says ""Moooooo!"" It's so ridiculously stupid!<br /><br />The script to this is so bad. Limiting your knowledge of the film to ""Garbage Day!"" is a shame, because this film really has some gem lines and really bad readings. Thanks for the worst part of this film goes to the lead, Eric Freeman and his overly expressive and always moving eyebrows which each deserve their own film. This movie's godawful, but full of what seems to be unintentional humor in the acting. It's hard to believe director Lee Harry wasn't laughing out loud while directing this thing, it's that bad.<br /><br />My rating: BOMB out of ****. 88 mins. R for violence, language and sex."
"29711_0.txt",425,"Man, what a time to grow up! The 1980's were a fabulous time for, not only, music, and films, but television as well. There was no better television station in the 1980's than The USA Network! USA ""Up All Night"" was amazing! Since I was too young to really go out, and party, in the late 1980's and early 1990's, I would sit at home, or at a friends house and watch this show every weekend. I loved how atrocious the 'B' movies were, and the hilarious comments both Gilbert Godfried and Rhonda Shear used to make about the film.<br /><br />USA's late night television blocks were AMAZING on weekends. I can vividly remember getting excited, every Saturday, from about 1988-1993, to watch The USA Network from 8PM until, at least 3AM.<br /><br />As a teenager that loved horror films, what could've been better than USA's Saturday Nightmares block (8PM-11PM) and then, USA ""Up All Night"" which ran from 11PM-3AM. Blood and guts from 8-11 and T&A from 11PM-3AM, what could've been better for a 13 year old guy? LOL! Unfortunately, The USA Network, like many other television stations, has gotten stale, and play many syndicated television shows, which are boring as hell. I will never forget all of the great childhood memories, I received from The USA Network from 1987 until 1993.<br /><br />If there could only be a ""USA Network Classic"" channel created, that could run these old shows, in their original form, including retro USA bumpers. Shows like ""Night Flight"", ""Up All Night"", ""Saturday Nightmares"", and ""Commander USA's Groovy Movies"" that would kick some serious ass!"
"33570_0.txt",426,"Film about a rebel rouser in a run down hospital for disabled kids. Imagine ""One Flew Over the Cuckoo's Nest"" from a snotty kid's perspective and you have this mess of a film. Direction, script, acting and just about every other form of input in this film is stilted and weak. The fact that Spacey spent his time on this film is truly disheartening--good thing is that you realize that no matter how great an actor one maybe, direction and script are very important. Do not watch unless you want a reason to put your fist through the television."
